"acousticness","artists","danceability","duration_ms","energy","explicit","id","instrumentalness","key","liveness","loudness","mode","name","popularity","release_date","speechiness","tempo","valence","year"
0.185,"['Bad Bunny']",0.727,159229,0.58,1,"6kN06eEOblRAuWI0xUUS91",3.58e-06,2,0.125,-6.804,0,"<U+00BF>Quien Tu Eres?",67,"2018-12-23",0.136,137.048,0.325,2018
0.0608,"['Young Thug', '6LACK']",0.829,189093,0.362,1,"4N9QsmvQJcGwJHAmDmBttU",0,0,0.135,-11.546,0,"Climax (feat. 6lack)",64,"2018-09-24",0.231,122.912,0.369,2018
0.121,"['Lil Wayne']",0.578,193243,0.577,1,"5cGpjfgAvidLy6znwkCxkP",0,2,0.086,-5.997,0,"Can't Be Broken",61,"2018-09-28",0.202,99.288,0.154,2018
0.0174,"['$uicideBoy$']",0.743,156034,0.569,1,"53AiGAa0Qi2VbX7eUpur1U",0.000736,0,0.264,-9.703,0,"Nicotine Patches",62,"2018-09-07",0.131,145.905,0.384,2018
0.25,"['Julia Michaels', 'Trippie Redd']",0.654,207857,0.547,1,"2OvV4NjEBRE9v8Oo7QeUCq",0,10,0.0961,-6.598,1,"Jump (with Trippie Redd)",63,"2018-05-04",0.127,173.981,0.507,2018
0.103,"['BTS']",0.541,275696,0.661,0,"2tMBCYj22KxtmkAACIvvk4",0,1,0.0779,-5.838,1,"Magic Shop",70,"2018-08-24",0.0889,149.926,0.285,2018
0.0216,"['Lil Wayne']",0.552,316192,0.562,1,"3BUWNzPWz2mDbptZmGEXpB",0,11,0.302,-6.862,1,"Let It All Work Out",60,"2018-09-28",0.164,135.014,0.439,2018
0.121,"['Adam Calhoun', 'Katie Noel']",0.772,186988,0.594,1,"0bVDVrDU7zmWk2kXLL02kS",0,8,0.0598,-6.22,1,"Catch Hell (feat. Katie Noel)",59,"2018-11-02",0.121,152.952,0.498,2018
0.00881,"['6LACK']",0.792,261703,0.605,1,"6lJ5aSxKHCwNBoWkZT3JeJ",4.25e-05,2,0.104,-6.566,1,"Cutting Ties",63,"2018-02-14",0.0393,139.917,0.239,2018
0.0598,"['Trippie Redd']",0.706,146923,0.637,1,"5HnxL39pSgVVQMLP7WnSfv",0,8,0.164,-7.284,0,"Missing My Idols",61,"2018-08-10",0.37,85.819,0.528,2018
0.271,"['A$AP Rocky']",0.305,183120,0.668,1,"0qp8MuZNKelOGTK2HPlXBA",3.8e-05,1,0.369,-9.404,1,"Kids Turned Out Fine",64,"2018-05-25",0.222,163.314,0.128,2018
0.892,"['Tyler Childers']",0.449,194813,0.296,0,"20dkebBtPR4AJ8vVos41Gw",0.000755,0,0.892,-12.608,1,"Rock Salt and Nails (Live)",59,"2018-06-29",0.0361,139.828,0.139,2018
0.969,"['kwajbasket']",0.187,207386,0.0246,0,"3l2aKoxhYUlv9THMneynIu",0.728,4,0.0889,-33.493,1,"The Only Thing Left",62,"2018-03-09",0.0335,70.635,0.0309,2018
0.771,"['Dominic Fike']",0.704,133560,0.478,1,"0IajnzlicUA89rZSkqfLPS",0.000516,9,0.0875,-6.562,1,"She Wants My Money",64,"2018-10-16",0.047,128.789,0.42,2018
0.015,"['Drake']",0.758,184960,0.474,1,"3szf2z1Cy1QMrtHrbn8rz9",0,1,0.116,-8.72,1,"Elevate",64,"2018-06-29",0.146,76.062,0.0541,2018
0.271,"['Omar Apollo']",0.641,124954,0.487,0,"4p1Er46wDz4zGQI7Sxor3W",0.00223,2,0.133,-7.098,1,"Unbothered",61,"2018-01-06",0.03,108.933,0.322,2018
0.579,"['Kacey Musgraves']",0.699,226667,0.808,0,"3420nZEhm99I1bLc6Yx4XH",7.16e-06,3,0.167,-5.926,1,"Lonely Weekend",61,"2018-03-30",0.0296,111.977,0.794,2018
0.0728,"['Tee Grizzley', 'Chris Brown']",0.801,147600,0.578,1,"3jGYpYY6jm48GArqKDnuwG",0,1,0.185,-7.148,1,"Fuck It Off (feat. Chris Brown)",63,"2018-05-11",0.201,100.032,0.126,2018
0.194,"['Denzel Curry', ""Twelve'len"", 'GoldLink']",0.551,210960,0.725,1,"5mexbTuWx9d8DPZk4sDGF4",0,1,0.0956,-7.619,0,"BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK]",64,"2018-07-27",0.189,99.919,0.692,2018
0.00428,"[""The Mowgli's""]",0.525,201528,0.841,0,"7d06uajfr1DZUeKVCaE9BS",0,7,0.146,-6.053,1,"I Feel Good About This",62,"2018-08-17",0.0419,119.864,0.495,2018
0.281,"['88rising', 'Joji']",0.516,178023,0.456,0,"3kYARoLSAvt86VFZ55BQcq",1.27e-05,9,0.0847,-9.242,1,"Head In The Clouds",65,"2018-07-20",0.0397,145.843,0.238,2018
0.486,"['Clare Dunn']",0.432,212120,0.796,0,"3ClguHW7ndoVp2ARyXXi9M",0,4,0.355,-2.952,0,"More",61,"2018-05-18",0.049,183.935,0.563,2018
0.261,"['Don Toliver']",0.482,140964,0.634,0,"7w0BSw2zbz5k2YY7FOAsSm",1.59e-06,1,0.204,-7.971,0,"Situation",64,"2018-05-27",0.0847,139.046,0.714,2018
0.597,"['George Ezra']",0.614,211764,0.527,0,"42bbDWZ8WmXTH7PkYAlGLu",0,10,0.11,-6.374,1,"Hold My Girl",74,"2018-03-23",0.0302,121.941,0.354,2018
0.388,"['Trippie Redd', 'Young Thug', 'Reese LAFLARE']",0.689,237983,0.426,1,"2c3qwFINQyRGwyqI97UQiA",0,0,0.129,-9.449,0,"Forever Ever",61,"2018-08-10",0.0368,90.049,0.411,2018
0.295,"['mike.']",0.738,178887,0.541,1,"4z4OzUPgnHa4PYg9L6qqEs",2.25e-05,11,0.126,-4.985,0,"Frio",61,"2018-11-12",0.214,90.087,0.394,2018
0.717,"['Upchurch']",0.709,202884,0.465,1,"7dIB8pFLlM9fHHj8VcjDer",0,1,0.117,-10.852,0,"My Neck of the Woods",59,"2018-08-19",0.0896,155.905,0.318,2018
0.0237,"['BTS']",0.813,232966,0.875,0,"01gUlvzAPiwB9Ekq9kGVCM",0,1,0.288,-2.92,0,"Anpanman",71,"2018-08-24",0.0918,99.004,0.756,2018
0.0214,"['Travis Scott', 'Skrillex']",0.651,304512,0.833,1,"0u695M7KyzXaPIjpEbxOkB",0,1,0.14,-3.356,1,"SICKO MODE - Skrillex Remix",67,"2018-11-28",0.172,155.051,0.443,2018
0.0501,"['ION LIL GUT']",0.712,123587,0.668,1,"5A5I22otsloR7rmsiIq0R8",0,4,0.253,-8.526,0,"HighSchool",64,"2018-12-19",0.0386,86.018,0.217,2018
0.571,"['Tinashe']",0.717,187537,0.599,1,"3fMKnwiByu9yfeD5ISn9Et",8.99e-06,11,0.102,-6.156,1,"Like I Used To",64,"2018-07-13",0.115,159.78,0.385,2018
0.0848,"['pxzvc', 'Shiloh Dynasty']",0.852,114109,0.41,0,"1D5q7cBDHLBDbzQDVrS6E3",0.167,0,0.142,-9.498,1,"Bad Idea",64,"2018-05-11",0.0602,122.054,0.467,2018
0.314,"['Charlie Puth']",0.755,186080,0.769,0,"6qNALlmZa1ESnCxJmXE1K9",2.38e-06,10,0.0628,-5.658,0,"The Way I Am",66,"2018-05-11",0.186,114.966,0.642,2018
0.137,"['Bas', 'A$AP Ferg']",0.908,197307,0.638,1,"72ic9IhRix05fIkRzGGMXD",1.41e-05,10,0.22,-6.663,0,"Boca Raton (with A$AP Ferg)",62,"2018-08-24",0.221,130.007,0.388,2018
0.44,"['Metro Boomin', 'Swae Lee', 'WizKid']",0.52,230240,0.594,1,"0NA5xAtDra50d0Lfs2uvoh",0,11,0.185,-8.81,0,"Borrowed Love (feat. Swae Lee & WizKid)",65,"2018-11-06",0.462,129.216,0.393,2018
0.334,"['Rook1e']",0.54,103549,0.48,0,"1VFbHdNzYUJr0FsxoayP1N",0.00166,4,0.177,-8.728,1,"Grape Soda",63,"2018-01-26",0.0554,66.918,0.68,2018
0.0495,"['The 1975']",0.664,225956,0.524,0,"6HguG9HRb1Ke1bhihfE4m8",8.18e-06,2,0.075,-5.178,1,"Sincerity Is Scary",67,"2018-11-30",0.0283,91.027,0.475,2018
0.527,"['Phum Viphurit']",0.798,236727,0.556,0,"2rd4FH1cSaWGc0ZiUaMbX9",0.000353,11,0.0959,-8.597,1,"Lover Boy",66,"2018-03-22",0.0303,109.994,0.627,2018
0.0206,"['Afro B']",0.966,199000,0.633,0,"4E0teOQQQwagLVvQ7VfYm1",4.06e-06,2,0.0715,-6.392,1,"Drogba (Joanna)",68,"2018-07-06",0.101,108.011,0.767,2018
0.275,"['Chris Jeday', 'J Balvin', 'Ozuna', 'Cardi B', 'Offset', 'Anuel', 'Arcangel']",0.773,275827,0.673,1,"5JrI3Wxx71pwxmtTC7jXys",0,1,0.112,-5.697,1,"Ahora Dice - Real Hasta La Muerte Remix",66,"2018-02-12",0.223,143.957,0.592,2018
0.0303,"['Playboi Carti', 'Skepta']",0.754,177027,0.777,1,"1JgkiUg9mSXSwcb5Gbi4Ur",0,7,0.362,-5.077,1,"Lean 4 Real (feat. Skepta)",62,"2018-05-11",0.0665,75.98,0.159,2018
0.989,"['Regina Mira']",0.284,119727,0.0308,0,"5VceRZmSDeW6y7ipxiwOvK",0.928,1,0.109,-28.498,1,"The Winding Paths",67,"2018-10-19",0.0432,69.897,0.59,2018
0.049,"['King Princess']",0.739,205533,0.621,1,"6VCeywT4JeawuZOUkQ1okx",0.00369,11,0.0718,-6.929,0,"Pussy Is God",64,"2018-11-02",0.238,85.969,0.462,2018
0.0466,"['Sean Paul', 'Dua Lipa']",0.742,221176,0.882,0,"48QmG1dfvMuYLxMPt7KSRA",0,7,0.206,-2.862,1,"No Lie",76,"2018-06-29",0.117,102.04,0.463,2018
0.0272,"['Panic! At The Disco']",0.577,168613,0.939,1,"3BDxv4ORzOpXAsa4lWVl4i",0,1,0.24,-1.352,0,"(Fuck A) Silver Lining",63,"2018-06-22",0.108,105.092,0.714,2018
0.000248,"['Breaking Benjamin']",0.376,200907,0.967,0,"6ZfPmIbwzz6fopTNwAJTPs",2.64e-06,3,0.0575,-3.277,0,"Red Cold River",61,"2018-04-13",0.166,91.582,0.226,2018
0.00962,"['Luke Combs']",0.557,211867,0.844,0,"2JPgcccyZ938uv9AjCGMWq",0,7,0.0536,-4.623,1,"Don't Tempt Me",61,"2018-06-01",0.0376,147.077,0.754,2018
0.293,"['HoodRich Pablo Juan', 'Gucci Mane', '1017 Eskimo']",0.896,193776,0.615,1,"2Y43TDqgnRgVZA7RxtxEV1",0,6,0.122,-9.326,0,"We Don't Luv Em (Remix)",62,"2018-02-09",0.326,140.04,0.89,2018
0.205,"['Quavo']",0.792,169657,0.657,1,"4MAsYGSgxsaj73dC2lvFC4",4.1e-06,8,0.196,-4.245,1,"WORKIN ME",62,"2018-10-12",0.191,169.969,0.228,2018
0.00202,"['Beartooth']",0.525,228373,0.957,0,"1hkm127hnTSa2xjGNw8IAE",3.25e-06,0,0.333,-3.742,1,"Disease",62,"2018-09-28",0.0689,97.445,0.456,2018
0.219,"['FLETCHER']",0.46,192993,0.498,0,"4GUXTRTjQ4voLzwLw9qbPx",0.00329,5,0.099,-6.312,1,"I Believe You",65,"2018-03-09",0.0282,76.902,0.154,2018
0.0514,"['TWICE']",0.702,237680,0.913,0,"0Ll92eLIHWY5gey1ISNMPi",3.71e-06,11,0.166,-2.977,1,"YES or YES",71,"2018-11-05",0.0374,137.982,0.735,2018
0.03,"['Jaden']",0.585,153773,0.941,0,"7cFFhb9Wz2ZXLSpEk2VDKd",8.41e-06,10,0.196,-3.278,0,"Way Up",64,"2018-12-14",0.145,130.024,0.45,2018
0.416,"['SadBoyProlific']",0.703,124891,0.39,1,"19NEYj0nF2FHMr9X2HYxQd",0,2,0.178,-16.091,1,"Midnight Thoughts",63,"2018-11-27",0.454,79.884,0.624,2018
0.146,"['MAX', 'Felly']",0.817,183930,0.509,0,"3XEdqQtGHAM5huMrs3RaKN",2.53e-05,0,0.111,-4.17,1,"Acid Dreams",65,"2019-07-19",0.0839,99.988,0.77,2019
0.943,"['Rannar Sillard']",0.302,155040,0.101,0,"2T6wyxLBkQ4Y2ZjTbpuYfr",0.886,2,0.107,-19.705,1,"Dream Voucher",66,"2019-01-25",0.0378,106.904,0.213,2019
0.345,"['Alex Brightman', 'Sophia Anne Caruso', 'Kerry Butler', 'Rob McClure']",0.534,235286,0.754,0,"3PzAUMMxPcaXEfWEvMx469",0,5,0.248,-5.937,0,"Say My Name",66,"2019-06-07",0.221,93.646,0.702,2019
0.0382,"['YoungBoy Never Broke Again']",0.874,215327,0.647,1,"5A6tFAdihqILHJrWuR6wD4",0,1,0.215,-5.256,1,"Rich As Hell",62,"2019-10-11",0.441,154.04,0.228,2019
0.0137,"['Rodney Atkins', 'The Fisk Jubilee Singers']",0.603,160991,0.852,0,"4aGG4VOWGv9RwlYQNsBrkE",0,7,0.513,-5.166,1,"Caught Up In The Country",65,"2019-05-10",0.0463,124.091,0.655,2019
0.377,"[""Jack Stauber's Micropop""]",0.74,291318,0.357,0,"1R8kvV2AgNPCA2Pp4Im1Ao",0.047,0,0.328,-9.921,1,"Baby Hotline",65,"2019-03-21",0.0352,119.973,0.453,2019
0.675,"['DDG']",0.719,221641,0.446,1,"3QOgwS9cSv0BITHR5edyp7",0,10,0.122,-12.86,0,"ARGUMENTS",64,"2019-11-01",0.165,94.024,0.352,2019
0.212,"['MC Virgins', 'Wonder']",0.865,155037,0.311,1,"3nWeDCCPMUM9KkYCwc3gy1",1.18e-06,2,0.0651,-16.994,1,"Anime Thighs",65,"2019-10-21",0.434,93.006,0.59,2019
0.499,"['Justin Rarri']",0.665,196429,0.487,1,"20Qzs32nMoi0qlaOqEObPd",0,6,0.0857,-7.928,0,"W2LEEZY",65,"2019-10-25",0.0716,140.059,0.523,2019
0.0046,"['Freya Ridings']",0.672,211838,0.752,0,"5o8lxcSYAj8uXTiIHoyyA9",0.00047,4,0.056,-4.866,1,"Castles",70,"2019-05-30",0.0843,116.945,0.429,2019
0.124,"['Aaliyah']",0.848,265667,0.663,0,"0ZTJrZ1axCUmP1fiFzyabF",0.0293,9,0.0737,-7.078,0,"Are You That Somebody",64,"2019-07-25",0.159,137.953,0.833,2019
0.35,"['UPSAHL']",0.883,155867,0.415,0,"06ioYJ99HHjzRk8HrGfkKS",0,6,0.063,-8.571,0,"Drugs",69,"2019-01-18",0.174,76.984,0.318,2019
0.107,"['NoCap']",0.68,235263,0.669,1,"0T6DHuLI3NANOAFPgE8AXR",0,2,0.112,-5.621,0,"Ghetto Angels",62,"2019-05-28",0.191,152.174,0.429,2019
0.364,"['Los Hijos De Garcia', 'Herencia de Patrones']",0.588,182001,0.54,0,"1MGJxKsoJ88nwrEMnueAE5",5.55e-06,4,0.219,-5.057,0,"Moreno 80",65,"2019-03-22",0.0713,176.445,0.963,2019
0.0291,"['NF']",0.727,201720,0.642,0,"7ssFG94tZHpX9vbIFM0GVH",0,1,0.0815,-4.915,1,"No Excuses",65,"2019-07-26",0.087,162.935,0.351,2019
0.361,"['Lunay', 'Daddy Yankee', 'Bad Bunny']",0.795,266087,0.783,0,"4t9a07PAghtQMRAIP9FQ7Z",0,5,0.437,-4.271,1,"Soltera - Remix",73,"2019-10-25",0.0432,92.016,0.8,2019
0.0133,"['DJ Khaled', 'Chris Brown', 'Lil Wayne', 'Big Sean']",0.614,255102,0.685,1,"6Dq8FZrvx9S28iyaKSwn9x",0,10,0.313,-3.684,1,"Jealous (feat. Chris Brown, Lil Wayne & Big Sean)",68,"2019-05-17",0.147,94.9,0.61,2019
0.562,"['Charlie Puth']",0.488,159783,0.311,0,"3707IBa4HnS3zDDoWfeUBl",0.000548,10,0.161,-11.467,0,"I Warned Myself",71,"2019-08-21",0.297,184.112,0.579,2019
0.085,"['Lil Darkie']",0.457,632625,0.965,1,"68Y3zzmt2XxzheQVGbbJt4",0,1,0.697,0.457,1,"GENOCIDE",64,"2019-05-20",0.486,170.122,0.604,2019
0.582,"['XXXTENTACION']",0.68,144724,0.313,1,"3jq1RpStaB1YGyN3rRZGca",0,3,0.19,-13.672,0,"Sauce!",66,"2019-01-23",0.0347,135.034,0.405,2019
0.128,"['NF']",0.665,230611,0.703,0,"68Vm2W4oURsPV3121vUZgB",0,8,0.115,-3.885,1,"Time - Edit",67,"2019-07-12",0.07,97.968,0.257,2019
0.198,"['Melanie Martinez']",0.581,184619,0.62,1,"57OBlxZRcRyHFdlXlsHP7G",7.18e-05,11,0.0895,-8.087,0,"Strawberry Shortcake",67,"2019-09-06",0.462,125.887,0.512,2019
0.27,"['Melanie Martinez']",0.686,241893,0.794,1,"5o5akY9xnEk6lpMkD8RwD9",2.25e-05,7,0.125,-6.136,0,"Teacher's Pet",67,"2019-09-06",0.0385,140.952,0.532,2019
0.279,"['Roddy Ricch']",0.876,170995,0.443,1,"47FhiQXgLU47HDBYUDlHsd",0,2,0.105,-8.995,1,"Roll Dice",65,"2019-12-06",0.178,153.029,0.496,2019
0.219,"['Herencia de Patrones']",0.651,185757,0.492,0,"4dporMRQqdmQQEMEz8RVTW",0,2,0.105,-9.013,1,"Es Dificil Ser Un Santo",66,"2019-01-18",0.0825,165.903,0.82,2019
0.39,"['Kehlani', 'Dom Kennedy']",0.675,244688,0.71,1,"0tkmYNfaEaH9HpR59ApRtE",0,1,0.381,-4.027,1,"Nunya (feat. Dom Kennedy)",64,"2019-02-22",0.21,97.98,0.574,2019
0.24,"['88-Keys', 'Mac Miller', 'Sia']",0.525,202391,0.774,1,"5h0Jgt873QtgL6nJRBGfT6",1.07e-06,9,0.495,-4.532,1,"That's Life (feat. Mac Miller & Sia)",65,"2019-06-20",0.241,154.192,0.526,2019
0.000482,"['Falling In Reverse']",0.503,231920,0.904,0,"5BkCDt5w0WOGgBgDC7T39i",0,2,0.132,-3.895,0,"Drugs",67,"2019-04-08",0.048,165.099,0.384,2019
0.0958,"['88rising', 'NIKI']",0.819,173473,0.664,0,"349Wc5mDu52d4Uv8Eg9WZv",1.75e-06,7,0.263,-5.612,1,"Indigo",69,"2019-10-11",0.0828,144.988,0.71,2019
0.351,"['Doja Cat', 'Smino']",0.807,195213,0.783,1,"7k51pIqTGEHHZOnpI11Qq2",0,5,0.14,-3.115,1,"Won't Bite",66,"2019-11-07",0.0965,127.996,0.592,2019
0.995,"['Yue Yan Jen']",0.181,160500,0.0287,0,"2hkPUEsERVGoI4DxfZjUj5",0.935,8,0.0969,-33.787,0,"ÃÎµû - Dream to be a butterfly",67,"2019-08-24",0.0378,107.222,0.111,2019
0.647,"['Kanye West']",0.482,164620,0.618,0,"39JRmdKFka1Oe09FoOCPI4",0.000859,9,0.32,-5.673,0,"Selah",66,"2019-10-25",0.197,90.076,0.146,2019
0.0123,"['Yo Gotti', 'Lil Baby']",0.835,195257,0.659,1,"6PRh0ilIMEP1xlUHqalnkD",0,4,0.372,-5.696,1,"Put a Date On It (feat. Lil Baby)",63,"2019-01-25",0.31,129.93,0.579,2019
0.212,"['Polo G']",0.754,192080,0.597,1,"7caP3UAf8ZtIMVpWfEIA4H",0,7,0.0866,-7.809,1,"Battle Cry",64,"2019-06-07",0.38,150.089,0.347,2019
0.168,"['The Vamps']",0.537,214987,0.647,0,"0LcNMuOiULmxJK3bdHTfDF",0,2,0.108,-7.37,1,"Missing You",72,"2019-04-19",0.0519,79.77,0.531,2019
0.0567,"['Tyler, The Creator']",0.458,205627,0.909,1,"6bOkaEXc5CopinGazSLokx",4.26e-06,1,0.11,-6.553,1,"WHAT'S GOOD",65,"2019-05-17",0.487,118.227,0.449,2019
0.0257,"['Kevin Gates']",0.832,185143,0.515,1,"2ShqM95Kj8k0eCQkd7pVrT",6.98e-05,9,0.0957,-7.112,0,"Luv Bug",61,"2019-05-31",0.375,139.997,0.653,2019
0.000614,"['Hillsong UNITED']",0.451,393360,0.688,0,"5PmHmU5AaBy9ld3bdQkD96",0,0,0.141,-7.843,1,"Another In The Fire - Live",62,"2019-04-26",0.0358,135.066,0.0827,2019
0.13,"['Aries']",0.541,161400,0.773,1,"7jahcsevTvePvdduUFVzpq",0,8,0.215,-5.671,1,"CAROUSEL",65,"2019-04-18",0.0537,149.887,0.551,2019
0.162,"['Tm88', 'Lil Uzi Vert']",0.709,205460,0.676,1,"5X2I1TVUkchLBggRTCMYem",0,9,0.349,-7.369,1,"Slayerr",63,"2019-06-21",0.329,144.067,0.68,2019
0.844,"['Jhen¨¦ Aiko', 'Big Sean']",0.422,262213,0.546,1,"1nal3Tf1OCV53KigMZXsZ7",0,9,0.108,-8.155,0,"None Of Your Concern",64,"2019-11-15",0.249,74.741,0.385,2019
0.663,"['eli.']",0.753,220000,0.501,0,"4FzvV0haqBRwiLaIDrb3cL",0,1,0.0829,-5.495,0,"attached",65,"2019-02-22",0.124,143.873,0.0485,2019
0.515,"['Conan Gray']",0.602,172933,0.471,0,"2mAy8zQhZJICLFUEVGQzbE",3.29e-05,5,0.222,-10.045,1,"The Other Side",67,"2019-02-08",0.0406,107.904,0.256,2019
0.823,"['Ryan Hurd']",0.599,198386,0.325,0,"6di48z6eF5dBYVpB0tZV5i",3.66e-06,9,0.133,-6.793,1,"To a T - Stripped",64,"2019-05-24",0.0297,114.053,0.319,2019
0.635,"['Rich Brian']",0.635,240118,0.312,1,"6eDfe957aV4sqGnDhlSikJ",0,7,0.138,-8.134,1,"Drive Safe",67,"2019-07-26",0.0265,98.017,0.414,2019
0.0671,"['Kanye West']",0.41,136351,0.886,0,"2SasoXZyv82yYgHiVOvxQn",0,9,0.461,-4.413,0,"On God",66,"2019-10-25",0.155,72.577,0.393,2019
0.0856,"['NOTD', 'HRVY']",0.72,191612,0.864,0,"5YkmS18BehACOhIIeUqe6l",0,0,0.16,-3.249,1,"I Miss Myself (with HRVY)",71,"2019-05-03",0.208,96.048,0.659,2019
0.0888,"['Victoria Mon¨¦t']",0.664,220208,0.691,1,"6fT7QIf55thVWCZyEnaHk0",0.000592,7,0.174,-8.451,1,"Ass Like That",66,"2019-10-22",0.194,80.001,0.637,2019
0.967,"['Lana Del Rey']",0.461,324499,0.102,1,"0fB77VOZ2FkQeKLv1DuEwp",2.1e-06,7,0.164,-13.05,1,"hope is a dangerous thing for a woman like me to have - but I have it",71,"2019-08-30",0.0897,71.835,0.259,2019
0.0227,"['Solange']",0.827,236120,0.553,1,"6IAgarq2wDeYzpsY2Kx0Hw",1.52e-05,1,0.176,-5.296,1,"Almeda",64,"2019-03-01",0.032,110.015,0.0631,2019
0.976,"['Cyrano Brussee']",0.148,298750,0.0496,0,"5tc7QNc9sOFQoE2ty3H4TJ",0.929,5,0.0839,-26.249,1,"Wacht op mij",66,"2019-09-20",0.0442,71.858,0.0398,2019
0.259,"['Lucky Daye']",0.397,292885,0.507,0,"1sQBPGypjSgEgJZvD8u8ty",0.0447,11,0.142,-9.026,1,"Roll Some Mo",64,"2019-05-24",0.0605,74.737,0.363,2019
0.0675,"['Aries']",0.708,157436,0.729,1,"7JdarpX08FLhmfNZpxqgUO",0,8,0.165,-7.618,1,"RACECAR",65,"2019-04-18",0.0311,117.003,0.562,2019
0.285,"['BENEE']",0.836,192613,0.681,0,"4Ve0Jx7MXjU4aPrFHJRZK7",0,2,0.0729,-3.793,0,"Find an Island",70,"2019-11-15",0.0434,81.554,0.854,2019
0.612,"['Hozier']",0.427,266467,0.407,0,"1HYnjKqSSHh1tdl2Hi57zH",0.386,2,0.109,-9.665,1,"Wasteland, Baby!",62,"2019-03-01",0.0382,168.844,0.244,2019
0.00463,"['Galantis', 'OneRepublic']",0.658,205793,0.804,0,"1pfgsjmxVZhoZpeDx6POKv",0,0,0.178,-5.735,1,"Bones (feat. OneRepublic)",73,"2019-01-31",0.0377,120.047,0.508,2019
0.221,"['Pop Smoke', 'Lil Tjay']",0.65,223120,0.778,1,"0JhonNQL2ixH1JcsgEj4Hn",0,1,0.0695,-4.226,0,"War",67,"2019-10-04",0.134,141.849,0.6,2019
0.205,"['Guaynaa', 'Nicky Jam', 'Farruko', 'Becky G', 'Sech']",0.885,262000,0.857,1,"3dWpRjCmaHbroNahuSeX11",0,0,0.671,-2.279,0,"Rebota - Remix",73,"2019-07-12",0.204,90.025,0.818,2019
0.659,"['Melanie Martinez']",0.576,230501,0.412,1,"1QtpKRXtJZSdJp3Y299zkQ",0,11,0.15,-8.184,1,"Recess",67,"2019-09-06",0.0368,188.821,0.399,2019
0.0431,"['Young Thug', 'Lil Uzi Vert']",0.961,251080,0.438,1,"3pTScODwk9tggZzmuH6xDY",0,7,0.139,-7.877,1,"What's the Move (feat. Lil Uzi Vert)",64,"2019-08-16",0.31,124.018,0.412,2019
0.0506,"['Pi¡¯erre Bourne']",0.804,183108,0.506,1,"4k95J448xydiVtD4PXMvpY",1.26e-06,0,0.134,-8.413,0,"Poof",64,"2019-06-21",0.261,81.451,0.611,2019
0.0149,"['Koe Wetzel']",0.565,177867,0.631,1,"1ZJ6T0KDd2I3Uo7tCFJ7B6",0,0,0.116,-6.703,1,"Forever",61,"2019-06-21",0.0355,129.927,0.221,2019
0.164,"['OneRepublic']",0.668,136248,0.534,0,"6hLkeOMrhZ2CMLBp2of576",0,1,0.1,-6.586,1,"Wanted",72,"2019-09-06",0.0677,145.816,0.711,2019
0.15,"['Machine Gun Kelly']",0.779,194873,0.661,1,"5WZ4qFbz1x2vELPg8S7vza",0,9,0.0895,-7.175,0,"FLOOR 13",65,"2019-07-05",0.0966,120.048,0.306,2019
0.435,"['Lewis Capaldi']",0.722,185658,0.565,0,"0pEkK8MqbmGSX7fT8WLMbR",0,4,0.165,-5.848,1,"Grace",73,"2019-05-17",0.0335,104.483,0.488,2019
0.085,"['Yung Gravy', 'Chief Keef', 'Y2K']",0.754,113307,0.507,1,"6gtHQhPohwaDyeIMgLB62N",0,2,0.343,-7.852,1,"Tampa Bay Bustdown",63,"2019-08-23",0.0922,124.962,0.629,2019
0.049,"['Blue Ivy', 'SAINt JHN', 'Beyonc¨¦', 'WizKid']",0.603,248472,0.602,0,"0B3FovCVaGKS5w1FTidEUP",0,6,0.279,-7.083,1,"BROWN SKIN GIRL",69,"2019-07-19",0.23,119.703,0.595,2019
0.176,"['Noah Kahan']",0.442,213320,0.826,1,"1BlQWQgGP84r4GYUVty4Ar",0,10,0.0978,-5.32,1,"Mess",67,"2019-06-14",0.0775,80.848,0.601,2019
0.363,"['J.I the Prince of N.Y']",0.806,142289,0.368,1,"18wBygantQ9hYTzPgpSVTk",0,5,0.11,-12.745,0,"Blame on Me",64,"2019-10-11",0.868,81.034,0.457,2019
0.312,"['Kanye West', 'Ty Dolla $ign', 'Ant Clemons']",0.894,116560,0.416,0,"24bnCCysWnbNRNUT4LpHcP",0,9,0.146,-6.823,0,"Everything We Need",66,"2019-10-25",0.0538,116.96,0.463,2019
0.00284,"['Colt Ford', 'Mitchell Tenpenny']",0.671,174635,0.771,0,"6OEX8FPaHyUyftZJWsve3Y",0,11,0.187,-4.732,0,"Slow Ride",62,"2019-09-20",0.0463,142.01,0.639,2019
0.931,"['Bruno Major']",0.555,162797,0.27,0,"6AxRGtu8gdKPeynxdHsmzC",0.536,2,0.103,-15.892,1,"Nothing",68,"2019-09-12",0.0884,139.691,0.274,2019
0.0178,"['Roddy Ricch', 'Lil Durk']",0.779,167851,0.58,1,"33NoCir8q4WA4HNmyrD3fu",0,1,0.15,-7.594,0,"Moonwalkin (feat. Lil Durk)",65,"2019-12-06",0.284,160.243,0.299,2019
0.118,"['Rich Brian']",0.756,166146,0.648,1,"2ZDpSQfBdgkooeXw6oj3Uz",0,0,0.515,-5.287,1,"100 Degrees",70,"2019-07-26",0.0731,80.979,0.657,2019
